1604188800000,400.25,646.28,380.94,646.27,130688027,1606780799999,2431750.74873253,713620,64354300,1196224.86513184,0
1604188800000,400.25,400.25,399.85,399.85,1830,1604188859999,45.76455598,6,0,0.00000000,0
1604188860000,400.49,400.49,400.49,400.49,4,1604188919999,0.09987765,1,4,0.09987765,0
1604188920000,400.44,400.85,400.44,400.85,3359,1604188979999,83.81117148,6,2839,70.82545577,0
1604188980000,401.80,402.51,401.79,402.49,3066,1604189039999,76.24450083,8,1585,39.42829138,0
1604189040000,403.08,404.04,403.08,404.04,418,1604189099999,10.34609981,5,418,10.34609981,0
1604189100000,404.04,404.04,404.04,404.04,0,1604189159999,0.00000000,0,0,0.00000000,0
1604189160000,404.60,404.81,404.31,404.81,100,1604189219999,2.47195040,3,100,2.47195040,0
1604189220000,404.81,405.30,404.81,405.30,193,1604189279999,4.76268943,4,193,4.76268943,0
1604189280000,405.40,405.40,405.40,405.40,8,1604189339999,0.19733596,1,8,0.19733596,0
1604189340000,405.39,405.39,405.39,405.39,50,1604189399999,1.23338020,1,50,1.23338020,0
1604189400000,405.38,405.38,405.20,405.34,81,1604189459999,1.99880339,6,65,1.60405478,0
1604189460000,405.34,405.70,405.34,405.70,54,1604189519999,1.33164631,7,28,0.69038100,0
1604189520000,405.58,405.61,405.33,405.33,13,1604189579999,0.32055600,5,9,0.22193181,0
1604189580000,405.26,405.51,405.17,405.32,22,1604189639999,0.54279872,6,7,0.17268298,0
1604189640000,405.39,405.72,405.39,405.67,43,1604189699999,1.06007093,8,20,0.49301764,0
1604189700000,405.85,405.89,405.71,405.71,20,1604189759999,0.49283238,5,16,0.39428351,0
1604189760000,405.65,405.70,405.20,405.23,58,1604189819999,1.43090799,9,45,1.11019131,0
1604189820000,405.23,405.23,404.99,404.99,23,1604189879999,0.56772512,6,18,0.44430184,0
1604189880000,404.96,405.20,404.96,405.09,56,1604189939999,1.38236625,9,41,1.01201964,0
1604189940000,405.05,405.11,404.89,404.89,36,1604189999999,0.88901939,7,6,0.14813474,0
1604190000000,404.93,404.93,404.75,404.91,25,1604190059999,0.61746997,6,8,0.19757477,0
1604190060000,404.99,405.16,404.90,405.05,47,1604190119999,1.16026103,8,42,1.03682679,0
1604190120000,405.03,405.04,405.02,405.02,32,1604190179999,0.79005945,4,0,0.00000000,0
1604190180000,405.03,405.08,404.95,405.08,43,1604190239999,1.06157845,8,29,0.71593966,0
1604190240000,405.09,405.36,405.07,405.29,20,1604190299999,0.49359807,5,15,0.37016505,0
1604190300000,405.28,405.29,405.24,405.28,39,1604190359999,0.96231837,10,12,0.29610255,0
1604190360000,405.21,405.72,405.21,405.72,49,1604190419999,1.20856805,7,18,0.44408080,0
1604190420000,405.69,406.38,405.69,406.38,48,1604190479999,1.18195787,8,19,0.46783378,0
1604190480000,406.39,406.39,406.31,406.35,43,1604190539999,1.05819501,7,20,0.49216655,0
1604190540000,406.31,406.32,405.14,405.14,861,1604190599999,21.24960613,10,89,2.19500678,0
1604190600000,405.51,406.26,405.50,405.80,89,1604190659999,2.19240100,10,24,0.59148222,0
1604190660000,405.69,405.69,405.52,405.52,19,1604190719999,0.46843939,6,7,0.17257714,0
1604190720000,405.55,405.55,404.89,404.89,216,1604190779999,5.33437653,8,4,0.09867285,0
1604190780000,404.90,404.90,403.87,403.87,40,1604190839999,0.98913197,8,25,0.61817262,0
1604190840000,403.84,404.52,403.84,404.27,187,1604190899999,4.62898731,13,169,4.18376906,0
1604190900000,404.21,404.21,403.04,403.04,589,1604190959999,14.60515981,11,20,0.49534507,0
1604190960000,403.63,403.63,403.05,403.05,26,1604191019999,0.64470373,6,12,0.29746732,0
1604191020000,402.70,402.88,402.16,402.16,295,1604191079999,7.33210221,7,15,0.37258094,0
1604191080000,401.79,402.44,401.79,402.18,50,1604191139999,1.24380255,6,17,0.42291352,0
1604191140000,402.23,402.25,401.85,401.85,40,1604191199999,0.99462108,6,32,0.79569342,0
1604191200000,401.66,401.66,400.91,401.53,688,1604191259999,17.15532975,10,8,0.19923047,0
1604191260000,401.82,401.86,401.35,401.35,27,1604191319999,0.67211935,5,9,0.22397531,0
1604191320000,401.27,401.27,401.13,401.19,23,1604191379999,0.57331123,5,11,0.27420108,0
1604191380000,401.21,401.21,400.92,400.98,44,1604191439999,1.09710023,10,25,0.62335934,0
1604191440000,400.97,401.49,400.97,401.49,21,1604191499999,0.52317460,4,18,0.44842687,0
1604191500000,401.40,401.41,401.17,401.41,34,1604191559999,0.84725954,5,29,0.72265205,0
1604191560000,401.48,401.68,401.19,401.19,47,1604191619999,1.17094236,8,38,0.94675006,0
1604191620000,401.18,401.53,401.13,401.42,44,1604191679999,1.09635223,9,22,0.54814755,0
1604191680000,401.45,401.63,401.39,401.63,44,1604191739999,1.09598414,7,31,0.77210960,0
1604191740000,401.79,401.84,401.52,401.84,603,1604191799999,15.01769445,6,13,0.32357193,0
1604191800000,401.77,401.77,401.35,401.37,42,1604191859999,1.04620516,7,22,0.54812640,0
1604191860000,401.38,401.52,401.34,401.52,30,1604191919999,0.74731529,6,0,0.00000000,0
1604191920000,401.52,401.72,401.48,401.67,106,1604191979999,2.63905489,9,84,2.09113078,0
1604191980000,401.69,401.69,401.62,401.65,46,1604192039999,1.14524227,8,22,0.54770028,0
1604192040000,401.81,401.81,401.47,401.47,30,1604192099999,0.74695191,6,28,0.69717714,0
1604192100000,401.44,401.50,401.24,401.32,80,1604192159999,1.99352177,6,10,0.24910323,0
1604192160000,401.33,402.11,401.31,402.11,18,1604192219999,0.44839218,5,10,0.24905373,0
1604192220000,401.94,401.98,401.93,401.93,37,1604192279999,0.92050755,9,30,0.74636335,0
