1601510400000,368.27,440.46,340.51,401.78,15210105,1604188799999,385392.12650494,358691,6986953,176800.21085710,0
1601510400000,368.27,368.27,367.91,367.91,248,1601510459999,6.73806884,3,102,2.76970701,0
1601510460000,367.91,367.91,367.91,367.91,0,1601510519999,0.00000000,0,0,0.00000000,0
1601510520000,367.91,367.91,367.91,367.91,0,1601510579999,0.00000000,0,0,0.00000000,0
1601510580000,367.91,367.91,367.91,367.91,0,1601510639999,0.00000000,0,0,0.00000000,0
1601510640000,368.33,368.69,368.33,368.69,164,1601510699999,4.45088538,2,164,4.45088538,0
1601510700000,368.69,368.69,368.69,368.69,0,1601510759999,0.00000000,0,0,0.00000000,0
1601510760000,368.69,368.69,368.69,368.69,0,1601510819999,0.00000000,0,0,0.00000000,0
1601510820000,368.69,368.69,368.69,368.69,0,1601510879999,0.00000000,0,0,0.00000000,0
1601510880000,368.69,368.69,368.69,368.69,0,1601510939999,0.00000000,0,0,0.00000000,0
1601510940000,368.69,368.69,368.69,368.69,0,1601510999999,0.00000000,0,0,0.00000000,0
1601511000000,368.17,368.17,367.52,367.54,159,1601511059999,4.32373575,10,15,0.40812773,0
1601511060000,367.56,367.56,367.50,367.53,37,1601511119999,1.00672572,8,15,0.40811958,0
1601511120000,367.40,367.66,367.30,367.66,137,1601511179999,3.72906536,9,118,3.21215028,0
1601511180000,367.66,367.83,367.64,367.76,38,1601511239999,1.03329148,8,21,0.57103200,0
1601511240000,367.84,367.84,367.77,367.82,49,1601511299999,1.33220366,8,27,0.73409462,0
1601511300000,367.79,368.14,367.79,368.14,39,1601511359999,1.05984474,8,35,0.95112545,0
1601511360000,368.14,368.14,368.05,368.07,20,1601511419999,0.54335498,6,14,0.38034693,0
1601511420000,367.92,368.10,367.69,367.69,21,1601511479999,0.57076005,6,6,0.16308339,0
1601511480000,367.74,367.85,367.66,367.66,48,1601511539999,1.30507190,8,14,0.38062539,0
1601511540000,368.00,368.02,367.89,368.02,22,1601511599999,0.59786228,6,9,0.24455636,0
1601511600000,368.01,368.04,368.00,368.00,21,1601511659999,0.57061599,4,16,0.43474864,0
1601511660000,368.03,368.15,367.99,368.14,34,1601511719999,0.92374695,7,11,0.29887465,0
1601511720000,368.12,368.12,368.04,368.04,27,1601511779999,0.73353250,7,16,0.43468000,0
1601511780000,368.11,368.17,368.11,368.17,14,1601511839999,0.38027240,3,10,0.27162694,0
1601511840000,368.34,368.34,368.20,368.21,31,1601511899999,0.84177077,7,17,0.46163259,0
1601511900000,368.22,368.22,367.82,368.04,39,1601511959999,1.05942470,8,10,0.27161144,0
1601511960000,368.05,368.05,367.83,367.85,31,1601512019999,0.84249697,7,24,0.65220349,0
1601512020000,367.83,367.83,367.40,367.65,87,1601512079999,2.36714807,11,49,1.33317437,0
1601512080000,367.42,367.42,366.88,366.88,18,1601512139999,0.49037062,5,3,0.08167043,0
1601512140000,366.60,366.60,366.43,366.59,141,1601512199999,3.84636076,10,24,0.65476943,0
1601512200000,366.74,366.95,366.74,366.91,37,1601512259999,1.00839348,7,11,0.29978841,0
1601512260000,367.39,367.39,367.29,367.29,50,1601512319999,1.36126727,8,6,0.16334087,0
1601512320000,367.22,367.22,366.95,367.17,21,1601512379999,0.57198076,5,10,0.27240684,0
1601512380000,367.18,367.25,367.09,367.10,49,1601512439999,1.33446794,8,17,0.46299412,0
1601512440000,367.12,367.12,366.93,366.93,35,1601512499999,0.95352262,7,13,0.35417000,0
1601512500000,366.97,367.57,366.97,367.26,471,1601512559999,12.82183363,11,260,7.08078399,0
1601512560000,367.04,367.04,366.81,366.96,24,1601512619999,0.65410695,7,0,0.00000000,0
1601512620000,366.97,367.02,366.92,366.92,36,1601512679999,0.98097544,9,14,0.38150035,0
1601512680000,366.94,367.00,366.94,367.00,13,1601512739999,0.35423680,2,10,0.27247956,0
1601512740000,367.04,367.19,367.04,367.13,17,1601512799999,0.46309651,4,12,0.32691387,0
1601512800000,367.24,367.40,367.24,367.38,44,1601512859999,1.19767963,8,13,0.35388225,0
1601512860000,367.22,367.23,367.18,367.22,24,1601512919999,0.65357104,5,12,0.32677365,0
1601512920000,367.20,367.31,367.04,367.04,32,1601512979999,0.87138708,6,17,0.46284507,0
1601512980000,367.18,367.21,367.01,367.14,32,1601513039999,0.87173125,8,16,0.43582110,0
1601513040000,367.12,367.13,367.06,367.13,29,1601513099999,0.78999627,4,5,0.13619525,0
1601513100000,367.06,367.10,366.78,366.78,26,1601513159999,0.70846844,7,14,0.38148179,0
1601513160000,366.98,367.02,366.89,367.02,52,1601513219999,1.41710018,8,12,0.32700221,0
1601513220000,367.06,367.06,367.02,367.02,22,1601513279999,0.59939046,5,13,0.35418706,0
1601513280000,367.05,367.26,367.05,367.26,28,1601513339999,0.76266820,7,18,0.49031552,0
1601513340000,367.26,367.26,367.12,367.12,45,1601513399999,1.22557922,6,21,0.57187541,0
1601513400000,367.04,367.04,366.82,367.03,56,1601513459999,1.52608688,9,25,0.68139129,0
1601513460000,367.09,367.09,366.79,367.03,32,1601513519999,0.87199708,6,27,0.73571495,0
1601513520000,366.94,366.94,366.66,366.66,23,1601513579999,0.62698678,4,17,0.46342328,0
1601513580000,366.79,366.84,366.79,366.83,38,1601513639999,1.03592746,7,32,0.87234612,0
1601513640000,366.84,367.05,366.84,366.92,42,1601513699999,1.14449441,7,22,0.59959467,0
1601513700000,366.92,367.10,366.75,366.75,34,1601513759999,0.92664598,8,10,0.27246176,0
1601513760000,366.93,366.93,366.87,366.90,40,1601513819999,1.09020715,8,24,0.65410765,0
1601513820000,366.92,367.04,366.89,366.89,34,1601513879999,0.92661321,7,15,0.40876688,0
1601513880000,366.88,366.91,366.68,366.70,25,1601513939999,0.68158154,4,17,0.46352659,0
1601513940000,366.68,366.83,366.67,366.81,29,1601513999999,0.79069966,7,14,0.38171062,0
1601514000000,366.93,367.02,366.93,367.02,7,1601514059999,0.19075203,2,0,0.00000000,0
1601514060000,366.97,366.97,366.92,366.94,37,1601514119999,1.00829171,7,27,0.73577502,0
1601514120000,367.00,367.03,366.73,366.78,44,1601514179999,1.19934175,8,26,0.70874332,0
1601514180000,366.74,366.74,366.60,366.65,25,1601514239999,0.68179712,5,7,0.19090216,0
1601514240000,366.77,366.77,366.43,366.45,28,1601514299999,0.76386909,6,24,0.65471368,0
1601514300000,366.42,366.62,366.42,366.62,37,1601514359999,1.00955282,7,24,0.65482081,0
1601514360000,366.55,366.90,366.55,366.85,42,1601514419999,1.14500778,8,22,0.59968975,0
1601514420000,366.84,366.97,366.84,366.97,44,1601514479999,1.19929630,8,9,0.24526651,0
1601514480000,366.97,367.07,366.97,367.01,29,1601514539999,0.79015140,4,14,0.38144319,0
1601514540000,366.89,366.89,366.67,366.67,32,1601514599999,0.87254388,7,4,0.10908769,0
1601514600000,366.70,366.73,366.60,366.73,26,1601514659999,0.70906290,6,12,0.32726901,0
1601514660000,366.68,366.87,366.68,366.87,29,1601514719999,0.79071826,6,21,0.57255925,0
1601514720000,366.75,366.75,366.68,366.68,24,1601514779999,0.65447852,4,4,0.10906612,0
1601514780000,366.93,366.95,366.92,366.95,12,1601514839999,0.32703191,3,0,0.00000000,0
1601514840000,366.97,366.99,366.93,366.99,49,1601514899999,1.33525976,8,33,0.89926870,0
1601514900000,366.97,366.98,366.85,366.85,46,1601514959999,1.25358793,9,32,0.87206605,0
1601514960000,366.87,366.88,366.79,366.79,48,1601515019999,1.30850061,8,12,0.32712404,0
1601515020000,366.80,366.84,366.71,366.71,30,1601515079999,0.81787401,7,26,0.70882275,0
1601515080000,366.65,367.11,366.65,367.01,35,1601515139999,0.95393785,6,4,0.10900222,0
1601515140000,367.04,367.13,367.04,367.13,35,1601515199999,0.95337788,6,19,0.51753824,0
1601515200000,367.13,367.14,367.00,367.00,41,1601515259999,1.11693761,8,25,0.68106679,0
1601515260000,367.04,367.04,366.97,367.00,42,1601515319999,1.14439858,10,25,0.68120114,0
1601515320000,367.13,367.34,367.10,367.10,22,1601515379999,0.59909818,6,9,0.24501649,0
1601515380000,367.17,367.29,366.85,366.85,51,1601515439999,1.38917323,9,21,0.57206242,0
1601515440000,366.94,366.96,366.89,366.96,24,1601515499999,0.65407423,5,10,0.27252115,0
1601515500000,366.95,367.09,366.95,367.06,37,1601515559999,1.00802742,6,20,0.54490421,0
1601515560000,367.20,367.20,366.97,366.99,24,1601515619999,0.65386487,6,17,0.46312695,0
1601515620000,367.02,367.08,367.02,367.08,71,1601515679999,1.93433470,11,32,0.87180990,0
1601515680000,367.06,367.28,367.06,367.12,31,1601515739999,0.84419548,5,6,0.16337200,0
1601515740000,367.15,367.16,366.97,366.97,39,1601515799999,1.06234375,8,15,0.40857166,0
1601515800000,367.21,367.25,367.20,367.20,29,1601515859999,0.78970028,9,11,0.29954054,0
1601515860000,367.21,367.27,367.16,367.27,31,1601515919999,0.84420656,7,14,0.38123989,0
1601515920000,367.24,367.35,367.24,367.25,12,1601515979999,0.32674400,3,2,0.05444399,0
